TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Encoded,Target
-0.9705457776964133,1.4198617381496486,-0.5483933775337999,-0.2046294076264745,-0.0003151297671230473,94,2
0.2689630980830924,1.307715254857371,0.3079597138762569,-0.2046294076264745,2.2183807457903577,1595,1
-0.5865256317280008,-1.439873585803431,-0.9052071656213235,-0.2046294076264745,-1.0240913595486316,774,0
-0.3872937895103424,-1.0473608942804593,-1.347656262849853,-0.2046294076264745,0.8866936524759148,1006,0
-0.7033745424531488,-1.4959468274495697,0.7504088111047863,-0.2046294076264745,-1.111505416232241,597,2
-0.9945384802208211,-0.4305552361729324,0.27941461082925506,-0.2046294076264745,2.1049146470276483,37,2
-0.43206191347885253,1.251642013211232,2.448842442401399,-0.2046294076264745,-0.5945803508242731,960,0
-0.6551837790375048,0.35447014687301104,-0.47703061991629514,-0.2046294076264745,1.0216828999591487,672,2
1.773966115776767,0.5787631134575663,0.008236131882737053,-0.2046294076264745,-1.049871411431692,2088,1
-0.9579162381364895,0.41054338851914984,-0.8623895110508207,-0.2046294076264745,0.6379149971290198,119,2
-0.36840081976216377,-1.3277271025111534,0.7646813626282872,-0.2046294076264745,-0.9197959490938808,1028,0
0.6737928918900782,-1.159507377572737,-0.12021683182877146,-0.2046294076264745,-0.8963919625082934,1809,1
1.6569118466847907,-1.0473608942804593,0.051053786453239894,-0.2046294076264745,-1.2634068088295642,2071,1
-0.4472242062296552,-1.4959468274495697,0.20805185321175032,-0.2046294076264745,-1.235119828441502,937,0
0.5742967631618986,-0.4866284778190712,0.13668909559424558,-0.2046294076264745,-0.4228416355328183,1765,1
0.8835322372104373,-1.439873585803431,0.550593089775773,-0.2046294076264745,-1.021805102334756,1880,1
0.6683508951691355,-0.31840875288065473,1.635307005561845,-0.2046294076264745,-0.0008899015021489268,1806,1
-0.954835862634069,0.8030560800421215,-0.1915795894462762,-0.2046294076264745,0.7274279970235721,130,2
-0.7741204998254043,-1.4959468274495697,0.7075911565342834,-0.2046294076264745,0.37338400391906984,475,2
-0.8157397955025515,1.4759349797957872,-1.1621130930443406,-0.2046294076264745,0.16356666118214688,410,2
-0.7252109821258625,-0.37448199452679354,-0.3771227592517885,-0.2046294076264745,1.0347820504382,572,2
-0.8401089883661441,-0.31840875288065473,0.008236131882737053,-0.2046294076264745,0.9908376721611724,355,2
-0.5206398223706753,-1.3277271025111534,-0.33430510468128566,-0.2046294076264745,-0.8166064610400058,859,0
-0.9931351980474963,1.1394955299189544,2.234754169548885,-0.2046294076264745,-0.37944380359311447,39,2
-0.8807699449980937,-0.4305552361729324,-0.34857765620478665,-0.2046294076264745,-0.6227339020595613,283,2
